node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1397,-0.014570667,-0.08160289,0.15141842,0.1138459,-0.048801266,-0.19871882,0.17419203,-0.13442987,0.43096778,-0.2204765,0.8066704,0.27160832,-0.08337379,0.15443671,0.48547286,-0.14664626,0.03535709,0.03675215,-0.31997067,0.11848887,0.017579442,-0.16172798,0.56232756,0.33308488,-0.23150393,-0.19467705,-0.47864413,-0.24971382,-0.481218,-0.103443444,-0.25013834,0.23525132,0.7001629,0.13703348,0.5937088,-0.22059847,0.17435732,0.106924355,-0.120578706,0.20071393,-0.12803666,-0.0061430945,0.18566588,0.3570207,0.2866738,-0.5392405,-0.47551176,-0.21163328,0.1863386,-0.19263744,0.35640895,0.4939191,-0.105241224,0.25307217,-0.3306474,-0.3015765,0.15919913,0.5709651,-0.61030465,-0.5017297,0.11846932,-0.13630375,-0.040635377,-0.43665278,0.26459908,-0.024138879,-0.1145604,-0.4325619,-0.009415428,0.20313697,0.024290357,0.12018955,-0.33661088,-0.09025808,-0.095384136,0.4662013,-0.54425716,0.011695898,0.119145855,-0.17458066,0.010627833,-0.2719978,0.3770026,-0.29589343,0.2732985,0.24768525,0.27696067,-0.25548923,0.40389985,0.29291984,0.043401234,-0.5039804,-0.09640599,0.0483485,-0.3562139,0.012665205,-0.6609324,0.012401191,-0.20026815,-0.6685424,0.22425333,-0.10107628,0.8211649,0.11369072,0.24179679,0.30038232,0.20288743,0.18196125,0.27871096,-0.110781275,-0.5494125,-0.561365,0.47769678,-0.12787536,0.085383564,0.2282821,-0.7307877,0.54105383,0.0183685,-0.06477182,0.42689288,0.23269118,-0.16356942,0.11549501,0.012070675,0.3327058,-0.56403196,-0.035472896
1470,-0.14262922,0.03111441,0.16117382,0.08339016,-0.06596048,-0.08246305,0.041881558,0.22844751,0.08356885,-0.6709148,0.5689651,0.38545704,0.22641349,-0.012818967,0.12029361,0.20084092,0.20634285,0.31281132,-0.09132958,0.4155551,0.008279942,-0.36466265,-0.025633728,0.29454973,-0.45978627,-0.30911133,-0.27617335,-0.04485147,-0.18265736,-0.033795547,-0.08449334,0.09743463,0.77573955,-0.10312979,0.3047906,0.0655515,-0.17154546,-0.041929603,0.22595976,0.24339756,0.13722968,-0.011692909,-0.26558262,0.19813761,0.798312,-0.44539914,-0.40922773,0.13950115,0.07149409,-0.0044107167,0.5878952,0.82293856,-0.45890054,0.04024139,-0.18171337,-0.111597575,0.3611468,0.45501974,-0.57646126,-0.69961053,-0.23755549,0.14437869,0.14876579,-0.55376583,-0.15311153,-0.18410307,-0.025445431,-0.53317654,0.04512411,0.0041910987,0.42891634,-0.068942666,-0.50456184,0.066211864,-0.1467132,0.1618953,-0.0792721,-0.26243058,-0.21532102,0.024618013,-0.4947418,-0.32640678,-0.010010855,-0.28554404,0.09525858,0.48752728,0.3417366,0.07520846,0.6701814,0.104852624,0.3638053,-0.9896413,-0.4141753,-0.12602396,-0.17004205,-0.21918532,-0.77206075,0.12506028,-0.33160418,-0.34120303,0.285138,-0.22606987,0.3344612,0.37850466,-0.28701356,-0.04520592,-0.10339686,0.54893684,0.5255212,-0.36869568,-0.57116544,-0.7915648,0.6512029,-0.12661424,-0.2430692,0.15415831,-0.78150874,0.6193891,0.116253056,-0.3031685,0.3189733,0.35486457,0.26806438,-0.018759495,0.42667386,-0.43934706,-0.6969882,-0.032518514
362,-0.17121479,-0.5609248,-0.17730016,0.103666596,-0.06827237,0.10703259,0.17513879,-0.044236768,0.6671584,-0.4178404,0.7760326,0.37421814,0.045727845,0.21896257,0.46104747,0.10533421,0.1500516,0.036343805,0.20549566,-0.14723313,-0.22568154,0.08045686,0.88155144,0.6054148,0.13216493,-0.044813145,-0.5861086,-0.28518474,-0.6327959,-0.081597954,-0.3053339,-0.40364182,0.3160538,0.5276898,0.88845533,-0.24181925,0.029153798,-0.24486725,0.13539957,0.37479937,-0.224081,0.016483987,0.27027765,0.35056758,0.9027783,-1.1979191,-0.13221781,-0.36741424,0.081505194,-0.19546233,-0.12822805,0.20210609,-0.020414663,0.3207642,-0.25077087,-0.16963434,-0.12618911,0.3219348,-0.5152651,-1.0431652,0.063765995,-0.310876,-0.023936449,-0.53730124,-0.10658296,-0.29893222,0.1264801,-0.40373036,-0.28962174,0.2824956,-0.14598852,-0.2656415,-1.2867262,-0.17969494,-0.5123626,0.5873777,-0.6655652,-0.5968767,-0.13139078,-0.04877038,-0.041443225,-0.36869496,0.26330602,-0.17201468,0.2900845,0.88324857,0.2940799,-0.48266548,-0.13420242,0.05863295,0.10584375,-0.56657654,-0.0856744,0.27113903,-0.20496035,-0.06728265,-1.2184113,0.08432169,-0.37203512,-0.6249721,0.4937732,-0.047826152,1.1123339,0.55852294,0.11011651,0.14020064,0.1312788,-0.37473062,0.4439966,-0.6295475,-0.6725716,-0.5662158,0.4245478,-0.469986,-0.08098981,0.13769712,-0.30177978,0.59341985,-0.014124589,0.21166962,0.70354503,0.2607747,-0.36997053,0.23068233,-0.35867044,0.56997377,-0.35277125,-0.1441365
226,0.13599727,-0.117234774,-0.22973275,0.24630581,-0.3961985,-0.13979651,-0.09994724,0.025910217,0.25488386,-0.40522814,-0.029194495,0.04118886,0.24942015,0.052573312,0.63560617,0.095456004,0.41461375,-0.119180664,-0.03331857,0.14925441,0.15939395,-0.0803756,0.061096035,-0.050850242,0.10646691,0.09451967,0.24425106,0.5078389,-0.24543993,-0.0921214,-0.059579294,0.12952314,0.15977487,-0.24677867,-0.19462737,0.35137287,0.55389035,0.025280375,-0.46497455,-0.17305124,-0.087345734,0.32974005,0.14966711,-0.051471096,0.046014633,-0.05493349,-0.08452884,-0.023324914,0.2220558,0.25923485,-0.099618524,0.51371175,0.30542955,0.30704919,0.11574834,-0.4448349,0.16932768,0.36650896,-0.5536002,-0.066964395,0.033121374,0.27434233,0.26043823,0.13107255,0.39786547,0.21061188,-0.03788187,-0.41412163,0.49098033,-0.3793798,0.036517505,0.030233063,-0.3075558,-0.0953509,-0.11194745,0.04750293,0.017817397,-0.110161535,-0.2145508,-0.07428746,0.14442807,0.023939746,0.20661128,-0.15078092,0.29390767,0.016568972,0.0710216,-0.36086753,0.3906175,0.14264908,-0.017717652,-0.1989819,0.12050928,0.012258346,0.5257869,0.06763823,-0.07866744,-0.1666639,-0.28330287,-0.20327589,-0.09001723,0.09966372,0.5785209,0.12705296,-0.34647003,-0.23116812,0.2587448,-0.3863371,-0.0041108117,-0.18697111,-0.14183252,-0.39906225,0.54140395,-0.03828791,0.16528828,-0.48697975,-0.66134566,-0.06050052,-0.27195078,-1.0341346,0.256203,-0.21741271,0.041905478,0.08785888,-0.037868503,0.06182631,-0.16528971,0.03779946
750,-0.38209116,-0.020895343,0.3803415,0.30658528,-0.07956437,-0.086741015,-0.13192122,-0.33873,0.4836707,-0.5551321,0.658083,0.4160787,0.40045846,-0.06255452,0.5020408,-0.1566554,-0.17572676,0.27455398,-0.5406922,0.44317168,-0.12092619,-0.09019917,0.14780961,0.46281794,-0.3871181,-0.05736391,-0.13623832,-0.13839708,-0.31685928,0.08509786,-0.4319432,0.25277233,0.29097074,-0.14918189,0.49240115,-0.06701552,-0.033057243,0.057361808,0.15832813,0.041998062,-0.19472787,0.30398536,0.16113134,0.36632636,0.3762241,-0.8394163,-0.2049658,0.3601444,0.40403515,0.101533286,0.43750226,0.5413539,-0.19555327,0.4266084,-0.21124789,-0.050703395,-0.0347103,0.830128,-0.22881983,-0.5210707,0.08598438,0.10821272,0.15007277,-0.4550504,0.17869465,0.25747654,-0.1895692,-0.60157096,-0.2683785,-0.20352334,0.41151127,0.103095144,-0.27388418,0.04719487,-0.15911494,0.5405392,-0.058942296,0.11854286,-0.003985395,0.14760067,0.30194393,-0.45601642,-0.21791466,-0.025983876,0.26456597,0.23754215,0.14329018,0.06709066,0.161424,0.066763856,0.4338153,-0.47102812,-0.54730767,-0.3036711,-0.09182362,0.1532112,-0.30044606,-0.16460733,-0.10703351,-0.30706948,0.5396974,-0.4103783,0.24094203,0.24768777,-0.30147716,-0.11301888,-0.04950423,0.19754772,0.25976303,0.017922921,-0.26448745,-0.70438915,0.21389888,-0.111133255,0.051041786,0.09012651,-0.55815655,0.8825794,0.616879,0.53990257,0.4079173,0.28110805,-0.09343932,-0.25585675,0.53236985,0.015920937,-0.52425134,-0.3574353
489,-0.17909998,0.11484693,0.24606898,0.09892651,0.22963881,-0.078506336,-0.508918,-0.35316974,0.16544649,-0.2694185,-0.18375067,0.17797975,-0.3304618,-0.21022925,0.0344286,-0.3531607,0.028232697,-0.12274994,0.25526223,-0.25207815,-0.32577258,0.12262484,-0.008302429,-0.12320236,-0.0061814417,0.20488597,0.081394695,-0.04499944,-0.47455895,0.02230339,-0.40679199,-0.19385163,0.42024064,-0.20133574,-0.017199414,-0.10196339,-0.08334724,-0.28225332,-0.0108303195,-0.024868073,0.1508091,0.1598854,-0.122594506,0.007980752,0.06334584,-0.5492746,-0.14825217,-0.21643743,0.44605872,-0.32122436,0.0350046,-0.35828564,-0.6205775,0.038393926,-0.0035625675,0.23049608,0.18443169,0.38854653,-0.42012328,0.052303813,-0.32390857,0.10470382,0.09536836,0.20235118,-0.22277294,-0.12455726,-0.12949283,0.073090374,0.2867695,0.28957826,-0.18344918,-0.19256793,-0.094027735,0.19471751,0.21657905,-0.114017576,-0.1538469,-0.3846719,-0.017557383,-0.08157252,0.05179509,-0.11878552,-0.24894504,-0.3958898,-0.34081596,-0.07305346,0.16762398,-0.15471518,-0.25613675,0.17316903,0.17627524,-0.40486073,-0.5401695,-0.47931314,0.18494616,0.16607355,0.115023695,0.12833914,-0.025527086,-0.3348509,-0.14451633,0.14625716,0.08210029,0.2624446,-0.20870471,0.22577606,-0.22931415,0.034029767,-0.36895794,-0.12252999,-0.42096958,0.017198483,-0.27955008,0.023511102,0.28580493,0.38568842,-0.2440034,0.076406375,-0.2866342,-0.38345984,0.14502622,-0.20445403,-0.07136998,-0.27789518,-0.16463333,0.064431615,-0.47374567,-0.15253583
1462,0.17728584,-0.53501236,0.34140193,0.49604318,-0.08767567,-0.52175033,-0.20371051,-0.41353652,0.46079937,-0.43750653,0.43889493,-0.08434106,0.6406114,0.2512123,0.55517805,0.5045652,0.6219872,0.45429784,-0.22658977,0.3016824,0.18053572,-0.41204017,0.2949516,0.7516329,0.08852912,-0.11234807,0.23470666,0.27581632,0.01390174,0.26866114,-0.4185683,0.33450535,0.49811414,-0.4466528,0.06104796,-0.13953377,0.27915567,0.29744768,-0.61711717,-0.3104648,-0.47164193,-0.1041617,0.20232183,0.22264339,0.444012,-0.54555804,-0.10971496,-0.31515843,0.15495136,-0.44151768,-0.1085035,0.45558092,0.6016527,0.13047796,-0.24973741,-0.7339624,0.052241318,0.3910621,-0.2665419,0.008545736,-0.24093278,-0.17428203,0.19323051,-0.09200254,-0.157846,-0.4455216,-0.09553264,-0.37191564,0.108064316,-0.031217504,-0.07906783,-0.04163077,-0.28104,0.24341454,0.032492537,0.43154505,-0.45311284,0.066949606,-0.024259044,-0.405718,-0.12096119,0.32279617,0.12154074,-0.4195836,0.4711453,0.04821457,-0.068590574,-0.64329255,-0.23947208,-0.10732063,0.13055995,-0.37320015,0.05441685,-0.268808,0.44464684,0.32457483,0.39083424,-0.12697645,0.0068878955,-0.54052716,0.26126304,0.006690957,0.85341686,0.101058505,0.3725965,0.18266605,-0.15641074,-0.21573588,-0.15916449,0.24671952,-0.28888857,-0.35885912,0.407482,0.04851567,-0.012323842,-0.12322515,-0.32352865,-0.074780226,-0.014795122,-0.36440164,0.6412436,-0.23371062,-0.05603746,0.32971278,0.030363873,-0.0890133,-0.24236512,0.4052455
1713,-0.54336816,0.46022564,-0.36867142,-0.46999252,-0.97527784,-0.0874197,0.42703465,-0.06135493,0.20417307,0.21911511,0.06394825,-0.38824508,-0.24222432,0.01504292,0.4482314,-0.2628311,0.0131969,0.17091106,-0.20296328,-0.062774435,-0.1047925,0.29505524,-0.02256757,0.17414254,0.34395975,0.41530815,-0.11005408,-0.021018932,0.3091662,0.11002315,-0.335532,0.07150321,0.58811986,0.51719236,0.3510159,0.011978411,-0.30896434,-0.10214131,0.25762182,-0.25156242,-0.2354043,0.07852088,-0.2180308,0.18817526,0.6672058,-0.36866283,-0.30598786,0.124456376,0.05556969,0.40932,-0.70436305,-0.113488674,0.3624296,-0.14220122,0.087813795,0.22722262,-0.3196192,0.2326936,0.32278314,-0.47664443,-0.13173531,-0.15808637,0.32097223,0.38078877,-0.20675169,-0.3258316,0.36099225,-0.24560258,0.7200774,-0.5138914,-0.053792376,-0.051857933,-0.5025588,-0.16157135,0.30470508,0.67918694,-0.5314083,-0.027861062,-0.22535215,0.067433715,0.08432902,0.058028974,-0.17819215,-0.1529838,0.10804123,0.1988723,0.03310242,0.17799704,-0.37583807,-0.28459585,-0.52012765,-0.0993954,0.27679753,0.1808174,0.26029944,0.3492727,-0.5319334,-0.3469302,0.18587646,-0.6245245,0.60873014,0.18405972,0.23856185,0.34535632,-0.16517124,0.42742538,-0.04106122,-0.17327055,-0.4619893,-0.11235665,-0.6977156,-0.03884875,-0.34845224,-0.3372384,0.060463604,-0.0123212375,0.1042563,0.26119053,-0.09143981,0.64325786,0.37116158,0.43064725,-0.44054097,-0.12549123,0.26718852,0.24929173,-0.3619508,-0.031641237
393,-0.074990645,-0.00479485,0.07964157,-0.1577524,-0.34488678,0.15332232,0.23210345,-0.5232879,0.26027992,0.4615839,0.047872618,-0.2031072,-0.06354503,0.005553507,0.09074752,0.19308183,-0.22399113,0.13269123,0.049675032,0.2563625,-0.36291298,-0.2525786,-0.2243624,0.11218765,-0.12513578,0.35185272,0.13078654,0.0699491,0.24756934,0.28472397,0.4000813,0.037061468,0.12801674,0.31481358,-0.14432321,0.3274013,0.0743102,-0.3112013,-0.17019849,0.22291028,-0.17486367,0.14170736,-0.14713874,0.048102193,0.0070875883,-0.25205752,-0.1448236,-0.12119254,0.1332919,0.085039474,0.031037707,-0.19973303,-0.20769615,0.06958943,-0.115584075,-0.08875546,-0.24303062,-0.05148123,0.2562701,0.047920257,-0.27456242,-0.03792462,0.05466542,0.25265595,0.053102262,0.1769001,-0.072534464,0.009017024,0.3573706,-0.10363856,-0.11958064,-0.10014301,-0.15495582,0.16135988,0.27380756,0.27959508,-0.10966056,0.07159335,-0.0069301045,0.0048095724,-0.28002483,0.13516548,-0.13996299,0.05493778,0.10153706,-0.17718606,-0.19224592,-0.22766517,0.0055482415,0.033759158,-0.06453236,-0.29238233,0.13785464,0.029717054,0.019203588,0.096795015,-0.28820887,-0.08238445,0.33692628,-0.18648192,0.013182593,0.35485253,0.29796842,-0.28165728,-0.36352685,0.053201724,0.0968888,-0.031294923,-0.093011126,-0.23105066,-0.42416197,0.014205373,0.32881922,-0.029029636,0.14536646,-0.023693776,-0.17481698,0.22633064,-0.013551618,-0.208322,0.0005507208,0.39600188,-0.4547147,-0.1745576,0.26967072,0.37677333,-0.112430386,0.06235392
445,-0.31866652,0.107443,-0.3228125,-0.32433975,0.03651887,-0.038081102,-0.0064371484,0.043972384,0.36048374,-0.032032285,0.18223813,-0.30773252,-0.21874763,0.014655564,0.39365277,-0.32396582,-0.08615415,0.15392278,-0.32173842,0.11853513,-0.0501576,0.18607967,-0.30083796,0.15760481,-0.065358065,-0.17193598,-0.037075978,-0.09771809,0.25363728,0.20065507,-0.18122728,0.13860293,-0.055329077,0.2792956,-0.14341411,-0.12479972,-0.37305373,0.2420517,0.010325584,-0.21818757,-0.022345647,-0.034165334,-0.32547653,0.11535771,0.23513407,-0.2599457,-0.116208084,-0.08512426,0.31449476,0.29244223,-0.17819437,0.31313264,0.16832893,0.3986985,-0.021259254,-0.24181375,-0.006632301,0.242384,0.036596123,0.063232385,-0.15026373,0.3786629,-0.049357824,0.056315873,0.06055291,-0.029017875,-0.07888695,-0.3096695,0.36799696,0.022983123,0.27768543,0.28015575,-0.4431567,0.36670607,0.2051595,0.09473949,-0.10918986,0.31357318,-0.177796,0.21337885,-0.12504742,-0.13906932,-0.1703282,0.20881382,-0.15749972,-0.03593823,-0.36119726,-0.10232181,-0.18634503,0.105546996,0.12950923,-0.23827338,-0.11551121,-0.30495918,0.2541376,0.12323239,0.019410735,0.026217567,0.09687902,-0.18015549,0.19787656,0.05106229,0.028279256,0.16555329,-0.30711696,0.0117983725,-0.24289282,-0.52255553,-0.088700496,0.1252572,-0.09425068,0.12777948,-0.035148513,-0.05666493,0.1318419,-0.11810711,-0.09086204,0.17466268,0.1994503,0.042030837,-0.2753993,0.2494963,-0.48503324,-0.13933642,0.37643057,0.02124744,0.02445693,-0.029963631
