node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1397,-0.06105736,-0.023309825,-0.35546237,-0.15873578,-0.24509004,0.50355405,-0.22545506,0.07132491,0.15011352,0.38246137,0.11699216,-0.17846148,0.7418928,-0.4943159,0.559549,0.22717728,0.1185824,-0.20393027,0.115041904,0.3215032,6.12E-05,0.76614475,0.13778903,0.09827166,0.3937633,0.015030226,0.085841134,-0.32841563,-0.5556296,-0.06161895,-0.573707,0.40191144,-0.15906414,-0.5156178,0.25186175,0.09500789,-0.39419392,0.2079504,0.061533704,0.4452985,0.06332578,0.43946403,0.5303154,0.05512573,-0.04605715,-0.53390384,-0.32322794,0.06701994,-0.067561924,-0.1270227,0.00754912,-0.29304615,-0.29493096,0.2446657,0.13398202,-0.16778356,0.3229576,-0.29240382,-0.28653935,0.013854708,0.3103703,-0.17457034,0.2749337,-0.12937824,0.03235932,-0.047218792,0.16137692,-0.41104218,-0.3312431,0.6767605,0.3104604,0.12686343,0.4401508,-0.8278154,0.47844273,0.005201688,-0.4417836,-0.04718821,0.46048582,0.0798626,0.66545284,0.34433815,-0.17378984,-0.189703,0.027325938,-0.010793444,0.15938632,0.019089893,-0.3606156,0.76670897,0.5563454,0.37410966,0.5656394,0.11214231,-0.07534956,-0.5481824,0.42486417,-0.30471745,-0.13530104,-0.41199848,0.009367902,0.19972172,-0.43611893,-0.59096944,-0.22141586,0.08433798,0.5280088,0.37585914,-0.60917306,0.32726392,-0.3411503,0.44441226,-0.280332,-0.06196411,-0.14147349,-0.21326451,-0.012738656,-0.60369414,0.0063,0.2196169,0.2350805,0.15899041,0.58300835,-0.16739073,-0.04805614,-0.34974626,0.33778542,0.073886685
1470,-0.13446502,-0.43543306,-0.24437265,-0.13555942,-0.105691575,0.5984061,-0.05609871,0.0933041,0.022260468,-0.09342463,0.3934605,-0.41863438,-0.08027331,-0.19437785,0.059660796,0.45371157,0.39795786,0.1335441,0.07044409,0.25204605,0.4641976,0.7569414,0.1793698,-0.2223517,0.39476654,-0.077837095,-0.5856829,-0.40448156,0.06915315,0.025491437,-0.78138125,0.4279174,-0.6893365,0.07188112,0.52334833,0.22157101,-0.14490467,0.024978692,0.06597173,0.026761621,0.10725946,0.17193682,0.2924035,-0.44382656,-0.3954621,-0.22462916,-0.28907728,-0.03683598,-0.021344215,0.058809053,0.546131,0.14841355,-0.5229427,0.74069136,0.7146113,0.5543522,0.10753703,0.002173245,0.488468,0.14411709,0.08252909,0.12736475,0.47841787,0.34059107,0.10042785,0.13211578,0.022645699,0.09471317,-0.005229981,0.3806299,0.15249339,0.2462727,-0.105525985,-0.1374416,0.6775712,0.090864085,0.0121381,0.12913036,0.16092512,-0.27049488,0.52453107,0.7492323,-0.19005336,-0.42038918,0.4133952,-0.08443272,0.3196618,-0.32738224,-0.7426507,0.55414563,0.54598063,0.031198978,0.6563319,0.70004934,-0.323424,-0.07504766,1.1105487,-0.45168948,0.031419702,-0.53482944,-0.14926445,0.12771001,-0.11597706,-0.24338461,0.5421468,-0.13961208,0.07487469,0.3488475,-0.6021257,-0.28572628,-0.005367395,0.030511795,-0.22559403,0.26837972,-0.33249915,-0.6836952,-0.13718778,-0.55650336,0.09968293,0.18790111,0.12351526,0.42394978,0.8508527,0.12294942,-0.06547176,-0.24919069,0.1233163,0.36575994
362,0.04077487,-0.05062279,0.0803902,0.09249523,0.2660657,-0.20033847,0.05829237,0.82725453,-0.073138826,0.40090832,0.43214223,-0.03559601,-0.2823415,-0.046456218,0.31447297,-0.1216518,-0.015438147,0.64144856,0.5539897,0.7840428,0.33623967,-0.32770142,0.5975596,-0.2404736,0.07083597,0.05528677,0.017464248,0.14657927,-0.05917316,0.09366509,-0.1815512,0.1826075,-0.38018164,0.014424646,0.40513757,0.10893828,0.12946096,0.25630125,-0.5303957,0.2577025,-0.060076926,-0.08583428,0.75292873,0.38119918,0.22322302,-0.32954872,-0.36402065,-0.15095173,-0.4758716,0.038348675,0.062543504,0.1508236,-0.81443006,-0.16549787,0.404154,-0.11972505,0.3087215,0.39886254,-0.059256826,-0.20497468,0.08478377,-0.13955563,-0.11432053,0.267445,-0.0546138,-0.31773427,-0.073742144,0.046214033,-0.01892001,0.43881348,0.5499055,0.3896733,-0.06824935,0.28542247,-0.09365861,-0.18907028,0.5453935,-0.15309468,-0.3977753,-0.23662934,-0.50692266,0.50087893,0.13012873,0.115342245,0.45084125,0.18780744,0.37393036,-0.052451067,-0.539085,0.04208314,0.29187405,-0.14912908,-0.044658516,0.08639329,-0.316445,-0.3056675,-0.5008004,0.015299131,0.20064959,-0.53851163,0.16155152,0.25301415,0.012137144,-0.41566548,0.18422526,-0.6859505,0.16406643,0.00099637,-0.04517091,-0.10713785,-0.41196835,-0.13394085,-0.32891843,-0.004843357,-0.9462208,-0.1393497,-0.025676453,-0.11100314,0.15637946,0.37329546,-0.0468836,0.024217106,0.45358002,-0.046553113,-0.062062953,0.29820836,-0.24235556,0.629508
226,-0.29898283,0.05383371,-0.0593518,-0.12834907,0.15815319,-0.39110142,0.215236,0.40441293,0.447236,-0.06009954,0.14015464,0.5177837,0.23066886,-0.04469244,0.75290954,-0.28826523,-0.1327556,-0.7689096,0.07171216,0.29400975,0.31919155,0.0432416,-0.1676457,-0.0670019,-0.61379415,0.32824415,-0.53249574,0.34907863,-0.7120625,-0.65412617,-1.1457103,1.2211006,0.795693,-0.50409544,-0.4898334,-0.63297844,0.003008291,0.65590143,0.43366203,-0.16203557,-0.4057632,-0.58727926,-0.001435742,1.2449111,-0.3932558,-0.40678832,-0.032942593,-0.13571386,0.3974884,-0.01515111,-0.12533745,0.39099976,-0.6058809,-0.48981282,-0.17603643,0.04904522,-0.2932777,-0.44555038,0.25833994,-0.29894653,0.5434237,-0.2228655,-0.20437601,0.03292112,0.069139175,0.91501296,0.38213822,0.25560176,0.13530031,0.5233108,0.5815244,-0.42198864,-0.1521269,-0.12247191,-0.03911193,0.5779436,0.07938913,-0.07892915,0.276666,0.30783314,0.47006208,0.334518,-0.23315805,0.06976335,-0.6213745,0.9012341,0.33439073,0.16739419,-0.43294603,0.13533448,0.41664812,-0.38688204,-0.28056142,-0.16350612,0.6535508,-0.60374624,-0.030682491,0.20412485,-0.18763977,0.054374374,-0.19855571,0.7041801,-0.30790672,0.69231004,-0.090819106,0.17421463,-0.38429064,-0.035082683,-0.48748663,0.9893541,-0.10205941,-0.28782654,-1.0876019,0.2716815,0.12535653,-0.8644269,-0.37647116,0.24626347,0.79563856,0.144653,-0.72617096,-0.1695877,0.8138894,0.2149764,-0.07618804,0.37444925,-1.0351849,0.42048916
750,-0.15896463,0.12487238,-0.68254405,-0.1533306,-0.1774107,0.039418697,-0.54977816,0.33444986,-0.21476589,0.18964905,1.2609559,-0.13768856,-0.13157369,-0.41704676,-0.08265485,0.29027262,-0.16466793,-0.45084888,-0.2028004,0.28491196,0.05858407,-0.2861907,-0.105973184,-0.17195727,-0.5834246,-0.17769936,0.1814673,-6.75E-05,0.048528075,0.068380296,-0.15413882,0.63893604,-0.4049893,-0.85879666,0.45166016,-0.3891555,-0.10940496,0.15187252,-0.089229904,0.99765444,0.14290309,-0.24092089,-0.045981854,-0.15227786,-0.2194255,0.45509994,0.11740188,0.25070688,-0.29368034,-0.11060753,-0.03706132,0.4437075,-0.30192992,0.005060484,0.2971137,0.61401916,0.1723804,-0.06671522,-0.85940576,-0.81681824,0.4527653,0.014979549,0.32811102,-0.05130555,-0.38635775,0.33005542,0.43054152,-0.029290497,-0.7799685,-0.1555889,0.3821781,-0.25550866,-0.26942575,-0.1577976,-0.3714828,0.71373785,0.27489814,-0.22655141,-0.14970426,0.018149912,-0.3106333,0.75652575,-0.21750863,0.20205092,0.042396426,0.24359292,-0.0735252,0.4433346,-0.48846057,0.19474977,-0.12217479,0.54028636,1.1847296,-0.49850294,0.17998208,-0.8712585,-0.30606824,-0.608533,-0.44101092,-0.3466305,0.3303458,-0.0402832,0.019726068,0.29329947,0.079029426,-0.15330648,-0.725034,-0.13972059,-0.7340217,-0.36573726,-0.103518754,-0.26966986,0.28984013,-0.089923576,0.09143821,-0.23736624,-0.50185007,-1.0012226,-0.37359962,-0.685252,-0.29076988,-0.14735033,0.48839137,-0.20407583,0.042559735,-0.12589622,-0.5166688,0.06783834
489,0.586348,-0.7839817,-0.80394477,-0.3312432,-0.427659,-0.52781355,-0.1728771,0.75046486,0.22466774,0.12900186,0.024213638,0.15015195,-0.47816044,0.49191257,0.26555282,0.5710812,-0.1975298,-0.45611593,0.3862175,0.52023745,0.01795141,-0.023508552,-0.28867128,-0.6055251,-0.63776666,-0.080708735,-0.63777447,0.020076249,-0.6199164,0.50958556,-1.0643835,0.92684036,-0.19369818,-0.061348297,0.5907428,-0.02336899,-0.20148234,0.6118558,-0.30000937,-0.16970487,-0.3917313,-0.7430822,-0.8439965,0.34902585,-0.18938884,-0.4173824,-0.85293925,0.08876159,-0.37648842,0.51320714,0.1470533,0.5274843,-0.26847583,-0.08507612,-0.10369846,0.5748088,-0.42026976,0.67759717,0.54093057,-0.5123349,0.51740324,-0.77134335,-0.42577878,-0.56373423,0.29601806,0.6873463,0.49149898,-0.7218975,0.22547778,0.081173405,0.62214446,-0.14064424,0.3512948,0.2649499,0.24115607,0.1725084,-0.32831872,0.043906383,-0.5773273,0.68396115,0.1293434,0.57112783,0.05013957,-0.6676146,0.31048915,0.51665556,0.14651574,-0.067393586,-0.37379977,0.031619254,0.030553218,-0.73910135,0.2504946,-0.1968839,-0.19429289,0.11820515,0.04744102,0.039212238,0.31803223,-0.03851013,-0.122230895,0.07021473,0.9937014,0.01830635,0.6368962,-0.18114142,0.18024296,-0.49133858,-0.6254055,0.38002613,-0.21546471,0.049526863,-0.36030897,0.24081701,0.4979194,-0.20545314,-0.70163196,0.14420307,0.7788997,0.6271546,-1.1686265,0.4737123,-0.002030014,0.82122546,-0.040939234,-0.1971746,-0.31139362,-0.2442101
1462,-0.51118827,-0.30908242,-0.15339689,-0.05738973,-0.4526649,-0.09653056,-0.21053202,-0.21727064,-0.10678269,0.15749563,0.6720043,0.20838308,0.691728,0.08177049,0.3478343,-0.36195856,-0.11567518,-0.46842068,0.13265762,0.5447903,0.20541216,0.18929586,-0.4634855,-0.7317093,-0.10955675,-0.445487,-0.26687193,0.6980966,-0.4638408,0.48658335,-0.7939099,1.1793373,0.07690224,-0.07859356,0.7557708,0.473603,-0.1758768,-0.112200424,-0.35068053,0.37339622,-0.21687704,-0.39600787,-0.58170635,0.31502634,-0.52612716,0.29127407,-0.32771435,-1.5479699,-0.79635143,0.41065627,-0.09190178,-0.09641803,-0.88144964,0.32374048,0.59269595,0.6136966,-0.14567006,-0.26883838,-0.43715635,-0.2946108,0.21468095,-0.19316405,0.19909893,-0.44663328,-0.006848275,-0.24193463,0.75072604,-0.70175445,0.1191339,-0.31994814,0.8358656,-0.3695872,0.3497529,-0.14568858,-0.07671968,0.4016262,-0.013118099,-0.070052154,-0.27810323,0.26003212,0.81597346,0.44560787,-0.22810568,-0.54196364,0.76356804,-0.050399356,-0.10258019,0.44663158,0.18268065,-0.28406695,-0.11713867,-1.1550883,-0.16601795,-0.5153208,-0.40579137,-0.33830866,-0.6151306,0.4650309,-0.04620165,0.012900461,0.7582065,0.023066655,0.1581274,-0.4093284,0.26632634,-0.27531913,0.6369483,0.5333451,-0.17212081,0.20799373,-0.6419863,0.5639987,0.23593706,0.13683003,-0.19494848,0.25720763,-0.43432406,-0.08500341,0.31474894,0.7599293,0.017099025,-0.32281077,0.05737952,0.23867309,0.13714494,0.17792475,-0.3425904,-0.431922
1713,0.099211976,-0.5134953,-0.6373502,-0.3576141,-0.17172423,-0.5274002,0.003233724,-0.99626076,0.014892296,0.43993855,0.03771763,-0.4195499,0.0920248,-0.13067397,0.26847494,0.38533264,0.25240695,0.07261678,0.1618689,0.036582235,0.09072101,0.14417072,0.65127015,0.015794884,-0.1463767,0.20458789,-0.53200996,0.13585675,0.19564332,0.41115454,-0.3953448,0.11661,-0.3377345,0.052229933,0.00579881,0.53991324,-0.006548314,0.34030136,0.059764553,-0.11505999,-0.01719723,-0.18710975,0.554762,0.17773366,-0.23562697,0.40200454,0.31217623,0.08811943,0.5558046,-0.060167376,-0.19888958,0.058065806,-0.4527931,0.19158979,0.5836322,0.5765438,0.3044063,0.10222989,0.04401909,-0.070126764,0.3664519,0.2797666,0.4232019,-0.4173103,-0.025224522,-0.16748181,0.2777409,-0.19131008,0.29885274,0.5162077,0.11876056,0.09684834,0.061897255,0.17478046,0.016587242,0.65120417,-0.058390908,-0.2523848,-0.050793465,0.46313083,-0.004495064,-0.109865956,-0.33822426,0.26564527,-0.07503195,-0.534255,0.5994497,0.49272424,-0.4461445,-0.6261398,0.29279292,0.554019,-0.41711012,-0.28867722,0.52511704,-0.44104764,-0.24645108,-0.4722944,0.48003286,-0.56971663,0.81664044,0.16106877,-0.08993053,-0.032733314,-0.3393464,-0.006907073,-0.2611208,-0.47657913,-0.19157149,-0.30187103,-0.88898826,0.28519174,-0.058062494,0.10236566,-0.44577467,0.01219343,-0.03005464,-0.27559385,0.3830276,0.5647995,0.06030095,0.45407867,0.45875573,0.08144655,-0.08174256,0.7054786,-0.33869404,0.34427485
393,-0.24259141,-0.1807837,-0.5209998,-0.12551181,0.15830001,-0.42859983,0.1619183,0.24837215,0.29931307,-0.22071706,0.7070667,-0.12337685,-0.20115605,0.07186063,-0.002972328,0.37379107,-0.13744216,-0.22600918,0.19282776,0.22844097,-0.053230397,0.22176704,-0.22604884,-0.03769001,-0.6481558,0.42727858,-1.1385221,0.04499722,-0.91283154,-0.15553826,-0.7174773,0.85290956,-0.20174816,0.25623992,0.43279403,-0.70041925,-0.19396278,0.5479862,0.11747095,0.26364142,-0.42263603,-0.18048576,-0.575996,0.2639647,-0.39663205,-0.72089934,-0.70227045,0.30450505,-0.4354985,0.25385553,0.23893096,-0.31653553,-0.43898013,-0.34978133,0.644699,0.48282441,-0.38431686,0.11592651,0.198178,-0.2843626,0.37925383,-0.65867037,-0.14354634,-0.3333316,0.09636007,0.5604743,0.47589076,-0.015728667,0.24823506,0.07782461,0.75465465,-0.8182161,-0.4120904,0.9316803,0.16164821,0.54669815,-0.059664063,0.22872853,-0.17047048,0.67030466,0.09653975,1.0098248,0.16463324,-0.23916541,0.4282218,0.78768224,0.24942057,-0.108085476,-0.095188774,-0.08841478,0.27589172,-0.42751753,0.6361218,0.29808736,-0.43420145,-0.39947143,0.18867962,0.3838984,0.1943639,-0.17176917,-0.17530428,0.6593673,0.4723407,0.031661876,-0.04141795,-0.59996855,0.73532563,-0.38195443,-0.57669985,0.52084655,-0.34815785,0.029763754,-0.31013045,0.50544274,0.42895088,-0.79808724,-0.33073285,0.0923791,1.2374245,0.24842294,-1.1199238,0.5002411,0.11026896,0.44534934,-0.46154317,-0.056750983,-0.20273598,-0.11557846
445,-0.11595399,-0.46980298,-0.61351496,-0.21700463,0.095856205,-0.030795792,0.19673322,0.08962692,0.036336407,-0.16780674,0.16519678,-0.29105297,-0.21220556,0.20447129,0.17546493,-0.04459757,0.074007235,-0.17336854,0.18806736,0.060809296,0.30175734,-0.12490089,-0.08148629,-0.31985533,-0.302655,-0.3176191,-0.6418973,0.14211279,-0.36350816,0.29642028,-0.5253269,0.78528374,0.21103205,-0.25826925,0.41848215,0.07658032,-0.101089954,-0.023012003,-0.43394426,0.051482208,-0.28955194,-0.34820297,-0.85979587,0.33249882,0.07299679,-0.27691033,-0.3513187,-0.38107625,-0.64901984,0.45080128,-0.17721723,0.32136095,-0.45427078,0.04313519,0.91482365,0.8158243,-0.32885996,0.17583664,-0.13507621,-0.4614885,0.4695633,-0.7539044,-0.037027415,-0.49158028,-0.23839304,0.03438046,0.33969966,-0.3946525,0.037495345,0.35838398,0.6195562,-0.38230926,0.13370183,-0.21359845,0.32988435,0.80437875,0.06684897,0.28848943,-0.11140109,0.56150776,0.24361236,0.24230465,0.3259414,-0.856012,0.6836896,0.38231114,0.32714963,0.04945575,0.19678612,0.19922817,0.14693825,-0.6472669,0.15573274,-0.23573169,-0.43784174,-0.061789308,-0.33653668,0.024093948,0.29434213,0.20331067,0.3219823,-0.23757075,0.4841337,0.41268402,0.2663485,-0.22356093,0.4860079,-0.46695966,-0.17044716,0.41280565,-0.75542897,0.25406313,0.20165883,0.26221803,-0.10705911,-0.18884432,-0.12959303,0.13586935,0.15946682,0.64851946,-0.90833765,0.002559826,0.25528672,0.6121099,-0.23431157,-0.3402421,-0.32348657,-0.38872033
